Mode,Locus,FinalFitness
Asex,mito,1.94932
Asex,mito,0.961697
Asex,mito,1.98365
Asex,mito,1.43655
Asex,mito,1.7596
Asex,mito,1.80437
Asex,mito,1.99315
Asex,mito,1.87864
Asex,mito,1.99222
Asex,mito,1.88478
Asex,mito,1.96493
Asex,mito,1.1331
Asex,mito,1.15891
Asex,mito,1.07137
Asex,mito,1.96379
Asex,mito,1.77239
Asex,mito,1.70857
Asex,mito,1.79891
Asex,mito,1.96953
Asex,mito,1.8426
Asex,mito,1.63559
Asex,mito,1.88236
Asex,mito,1.96247
Asex,mito,1.85461
Asex,mito,1.82689
Asex,mito,1.97589
Asex,mito,1.92868
Asex,mito,1.54768
Asex,mito,1.81991
Asex,mito,0.389673
Asex,mito,1.91015
Asex,mito,1.9135
Asex,mito,1.94518
Asex,mito,1.49478
Asex,mito,1.73491
Asex,mito,1.50997
Asex,mito,1.80744
Asex,mito,1.81621
Asex,mito,1.71486
Asex,mito,1.30395
Asex,mito,1.88125
Asex,mito,1.67985
Asex,mito,1.67506
Asex,mito,1.98881
Asex,mito,1.80926
Asex,mito,1.71945
Asex,mito,1.83851
Asex,mito,1.99639
Asex,mito,1.87381
Asex,mito,1.92979
Asex,mito,1.79753
Asex,mito,1.82846
Asex,mito,1.86825
Asex,mito,1.95543
Asex,mito,1.87456
Asex,mito,1.99505
Asex,mito,1.97359
Asex,mito,1.81502
Asex,mito,1.91804
Asex,mito,1.96901
Asex,mito,1.0408
Asex,mito,1.83217
Asex,mito,1.31294
Asex,mito,0.283447
Asex,mito,1.98721
Asex,mito,1.16916
Asex,mito,1.86458
Asex,mito,1.50814
Asex,mito,1.85188
Asex,mito,1.9779
Asex,mito,1.97959
Asex,mito,1.92389
Asex,mito,1.30978
Asex,mito,1.94239
Asex,mito,1.42172
Asex,mito,1.83695
Asex,mito,1.83431
Asex,mito,1.8912
Asex,mito,1.89309
Asex,mito,1.94666
Asex,mito,1.82217
Asex,mito,1.48939
Asex,mito,1.62397
Asex,mito,1.78658
Asex,mito,1.82097
Asex,mito,1.8105
Asex,mito,1.93386
Asex,mito,1.93166
Asex,mito,1.95193
Asex,mito,1.88734
Asex,mito,1.70081
Asex,mito,0.00540588
Asex,mito,1.98263
Asex,mito,1.31732
Asex,mito,1.91057
Asex,mito,1.56877
Asex,mito,1.85596
Asex,mito,1.71238
Asex,mito,1.90655
Asex,mito,0.101338
Asex,mito,1.42995
Asex,mito,1.94527
Asex,mito,1.71053
Asex,mito,1.95165
Asex,mito,1.59666
Asex,mito,1.61548
Asex,mito,1.47874
Asex,mito,1.99963
Asex,mito,1.18768
Asex,mito,1.94833
Asex,mito,0.281633
Asex,mito,1.94002
Asex,mito,1.63244
Asex,mito,1.81178
Asex,mito,1.99984
Asex,mito,1.98606
Asex,mito,1.62933
Asex,mito,1.45853
Asex,mito,1.53402
Asex,mito,1.41104
Asex,mito,1.62209
Asex,mito,1.97753
Asex,mito,1.92561
Asex,mito,1.60037
Asex,mito,1.31043
Asex,mito,1.45824
Asex,mito,1.8682
Asex,mito,1.74596
Asex,mito,1.97213
Asex,mito,1.78512
Asex,mito,1.24999
Asex,mito,1.52699
Asex,mito,1.9795
Asex,mito,1.61953
Asex,mito,1.98439
Asex,mito,1.80004
Asex,mito,1.71795
Asex,mito,1.90914
Asex,mito,1.94459
Asex,mito,1.98634
Asex,mito,1.13213
Asex,mito,1.56404
Asex,mito,1.62215
Asex,mito,1.97171
Asex,mito,1.73831
Asex,mito,1.80207
Asex,mito,1.60927
Asex,mito,1.93427
Asex,mito,1.84715
Asex,mito,1.95981
Asex,mito,1.81368
Asex,mito,0.286246
Asex,mito,1.42295
Asex,mito,1.64395
Asex,mito,1.97313
Asex,mito,1.98638
Asex,mito,0.487522
Asex,mito,1.87615
Asex,mito,1.66423
Asex,mito,1.91112
Asex,mito,1.98595
Asex,mito,1.88944
Asex,mito,1.99414
Asex,mito,0.862051
Asex,mito,1.8533
Asex,mito,1.87837
Asex,mito,1.6148
Asex,mito,0.271113
Asex,mito,1.66376
Asex,mito,1.97745
Asex,mito,1.87981
Asex,mito,0.964479
Asex,mito,1.98933
Asex,mito,1.25033
Asex,mito,1.59546
Asex,mito,1.75712
Asex,mito,1.81492
Asex,mito,1.94941
Asex,mito,1.28961
Asex,mito,1.94175
Asex,mito,0.200786
Asex,mito,1.47475
Asex,mito,1.86621
Asex,mito,0.240057
Asex,mito,1.35439
Asex,mito,0.3002
Asex,mito,1.42331
Asex,mito,1.48453
Asex,mito,1.8329
Asex,mito,1.91271
Asex,mito,1.40239
Asex,mito,1.4836
Asex,mito,1.82954
Asex,mito,1.86024
Asex,mito,1.19301
Asex,mito,1.55135
Asex,mito,1.3768
Asex,mito,1.05891
Asex,mito,1.93793
Asex,mito,1.6959
Asex,mito,1.57216
Asex,mito,1.65981
Asex,mito,1.83233
Asex,mito,1.8571
Asex,mito,1.811
Asex,mito,1.87746
Asex,mito,0.896412
Asex,mito,1.52532
Asex,mito,1.89192
Asex,mito,1.47344
Asex,mito,1.82442
Asex,mito,1.94552
Asex,mito,1.96696
Asex,mito,1.72356
Asex,mito,1.96252
Asex,mito,1.04647
Asex,mito,1.9985
Asex,mito,1.68017
Asex,mito,0.889265
Asex,mito,1.81155
Asex,mito,1.87989
Asex,mito,1.06627
Asex,mito,1.08399
Asex,mito,1.52426
Asex,mito,1.25263
Asex,mito,1.10787
Asex,mito,1.72599
Asex,mito,1.45364
Asex,mito,1.95753
Asex,mito,1.76667
Asex,mito,1.62679
Asex,mito,1.99771
Asex,mito,1.2164
Asex,mito,1.69152
Asex,mito,1.9113
Asex,mito,1.69185
Asex,mito,1.79944
Asex,mito,1.8878
Asex,mito,1.86689
Asex,mito,0.530563
Asex,mito,1.69286
Asex,mito,1.47748
Asex,mito,1.95496
Asex,mito,0.484034
Asex,mito,0.376643
Asex,mito,1.86399
Asex,mito,0.322045
Asex,mito,1.71308
Asex,mito,1.77604
Asex,mito,1.55377
Asex,mito,1.67859
Asex,mito,1.97727
Asex,mito,1.98962
Asex,mito,1.54666
Asex,mito,1.80592
Asex,mito,1.66136
Asex,mito,1.92732
Asex,mito,1.9452
Asex,mito,1.86415
Asex,mito,1.78326
Asex,mito,1.03116
Asex,mito,0.162071
Asex,mito,1.71953
Asex,mito,1.37572
Asex,mito,1.42526
Asex,mito,1.81677
Asex,mito,1.21227
Asex,mito,1.51569
Asex,mito,0.267167
Asex,mito,1.88481
Asex,mito,1.65423
Asex,mito,1.9549
Asex,mito,1.29159
Asex,mito,1.63495
Asex,mito,1.92376
Asex,mito,1.86381
Asex,mito,1.16815
Asex,mito,1.99124
Asex,mito,1.73182
Asex,mito,1.73687
Asex,mito,1.8549
Asex,mito,1.40021
Asex,mito,1.50742
Asex,mito,1.75177
Asex,mito,1.82071
Asex,mito,0.107444
Asex,mito,1.57428
Asex,mito,1.76684
Asex,mito,1.63497
Asex,mito,1.76476
Asex,mito,1.9222
Asex,mito,1.7615
Asex,mito,1.95226
Asex,mito,1.30843
Asex,mito,1.57193
Asex,mito,1.02484
Asex,mito,1.75578
Asex,mito,1.98286
Asex,mito,1.67624
Asex,mito,1.99524
Asex,mito,1.91133
Asex,mito,1.50709
Asex,mito,1.50306
Asex,mito,1.84304
Asex,mito,1.97143
Asex,mito,1.69756
Asex,mito,1.33378
Asex,mito,1.81056
Asex,mito,1.64699
Asex,mito,1.91883
Asex,mito,1.30874
Asex,mito,1.79083
Asex,mito,1.54464
Asex,mito,1.97952
Asex,mito,1.99718
Asex,mito,1.81666
Asex,mito,1.72105
Asex,mito,1.92394
Asex,mito,1.11339
Asex,mito,1.80135
Asex,mito,1.42095
Asex,mito,1.82535
Asex,mito,1.67093
Asex,mito,1.70873
Asex,mito,1.64608
Asex,mito,1.65173
Asex,mito,1.91865
Asex,mito,1.50861
Asex,mito,0.86868
Asex,mito,1.87149
Asex,mito,1.52566
Asex,mito,0.260619
Asex,mito,1.06945
Asex,mito,0.85809
Asex,mito,1.99103
Asex,mito,1.82161
Asex,mito,1.98731
Asex,mito,1.99658
Asex,mito,1.82427
Asex,mito,0.872798
Asex,mito,1.72288
Asex,mito,1.92559
Asex,mito,1.96297
Asex,mito,1.69531
Asex,mito,1.61248
Asex,mito,1.67284
Asex,mito,1.92513
Asex,mito,1.78144
Asex,mito,1.97049
Asex,mito,1.721
Asex,mito,0.960013
Asex,mito,1.67744
Asex,mito,0.215854
Asex,mito,1.57464
Asex,mito,1.60878
Asex,mito,1.74901
Asex,mito,0.197942
Asex,mito,1.51613
Asex,mito,1.87525
Asex,mito,1.81889
Asex,mito,1.807
Asex,mito,1.87136
Asex,mito,1.89881
Asex,mito,1.8853
Asex,mito,1.83034
Asex,mito,1.77313
Asex,mito,1.91216
Asex,mito,0.243836
Asex,mito,1.85246
Asex,mito,1.59815
Asex,mito,1.69849
Asex,mito,1.6378
Asex,mito,1.80349
Asex,mito,1.94746
Asex,mito,1.94543
Asex,mito,0.428812
Asex,mito,1.63803
Asex,mito,1.91347
Asex,mito,1.99356
Asex,mito,1.58015
Asex,mito,1.64938
Asex,mito,1.87084
Asex,mito,1.96427
Asex,mito,1.92302
Asex,mito,1.47318
Asex,mito,1.94402
Asex,mito,1.58261
Asex,mito,1.55038
Asex,mito,1.87442
Asex,mito,1.97909
Asex,mito,0.254369
Asex,mito,1.54092
Asex,mito,1.88862
Asex,mito,1.9481
Asex,mito,1.55653
Asex,mito,1.92692
Asex,mito,1.71298
Asex,mito,1.64232
Asex,mito,1.68328
Asex,mito,1.98317
Asex,mito,0.543302
Asex,mito,1.8581
Asex,mito,1.95775
Asex,mito,1.31812
Asex,mito,1.22914
Asex,mito,1.06597
Asex,mito,1.74114
Asex,mito,0.0258585
Asex,mito,0.612153
Asex,mito,1.81512
Asex,mito,1.80349
Asex,mito,1.72269
Asex,mito,1.98351
Asex,mito,1.84899
Asex,mito,1.78946
Asex,mito,1.31281
Asex,mito,1.80962
Asex,mito,1.93019
Asex,mito,1.7051
Asex,mito,1.35756
Asex,mito,1.96505
Asex,mito,1.43811
Asex,mito,1.74802
Asex,mito,1.89909
Asex,mito,1.90952
Asex,mito,0.0370158
Asex,mito,0.765066
Asex,mito,1.52133
Asex,mito,1.29914
Asex,mito,1.96727
Asex,mito,1.80518
Asex,mito,1.94865
Asex,mito,1.99981
Asex,mito,1.80755
Asex,mito,1.30146
Asex,mito,1.36315
Asex,mito,1.65775
Asex,mito,0.371016
Asex,mito,1.99287
Asex,mito,1.76583
Asex,mito,1.94564
Asex,mito,1.7322
Asex,mito,1.90825
Asex,mito,1.84541
Asex,mito,1.50453
Asex,mito,1.81085
Asex,mito,1.79048
Asex,mito,1.06966
Asex,mito,0.0286341
Asex,mito,1.94427
Asex,mito,1.59714
Asex,mito,1.88641
Asex,mito,1.9354
Asex,mito,0.472878
Asex,mito,1.84058
Asex,mito,1.63002
Asex,mito,1.77707
Asex,mito,1.90817
Asex,mito,1.51046
Asex,mito,1.85234
Asex,mito,1.53128
Asex,mito,1.81385
Asex,mito,1.87499
Asex,mito,0.800161
Asex,mito,1.24193
Haploid,auto,1.98909
Haploid,auto,0.164371
Haploid,auto,0.148504
Haploid,auto,0.220295
Haploid,auto,0.166814
Haploid,auto,1.12734
Haploid,auto,1.756
Haploid,auto,0.3001
Haploid,auto,1.16787
Haploid,auto,0.64335
Haploid,auto,0.334883
Haploid,auto,0.422426
Haploid,auto,0.170721
Haploid,auto,0.253553
Haploid,auto,1.70802
Haploid,auto,1.3128
Haploid,auto,0.0522177
Haploid,auto,0.0932896
Haploid,auto,1.99868
Haploid,auto,0.461898
Haploid,auto,0.350272
Haploid,auto,1.97553
Haploid,auto,0.594327
Haploid,auto,0.758154
Haploid,auto,0.283462
Haploid,auto,0.292553
Haploid,auto,0.253063
Haploid,auto,0.766394
Haploid,auto,0.0295385
Haploid,auto,0.316449
Haploid,auto,0.855211
Haploid,auto,1.92495
Haploid,auto,1.27559
Haploid,auto,0.29874
Haploid,auto,1.25192
Haploid,auto,0.241562
Haploid,auto,0.68783
Haploid,auto,1.54453
Haploid,auto,0.975899
Haploid,auto,0.437651
Haploid,auto,0.542117
Haploid,auto,0.17606
Haploid,auto,0.932494
Haploid,auto,0.186841
Haploid,auto,0.160285
Haploid,auto,0.673868
Haploid,auto,0.674323
Haploid,auto,0.271304
Haploid,auto,1.59778
Haploid,auto,0.647637
Haploid,auto,0.240108
Haploid,auto,0.394232
Haploid,auto,0.44431
Haploid,auto,1.7145
Haploid,auto,1.93285
Haploid,auto,0.583383
Haploid,auto,0.220641
Haploid,auto,0.893798
Haploid,auto,1.95915
Haploid,auto,0.259903
Haploid,auto,1.0558
Haploid,auto,0.342166
Haploid,auto,0.247697
Haploid,auto,1.98599
Haploid,auto,0.675928
Haploid,auto,1.98433
Haploid,auto,0.158647
Haploid,auto,0.57457
Haploid,auto,1.97592
Haploid,auto,1.32592
Haploid,auto,0.275346
Haploid,auto,0.166293
Haploid,auto,1.1255
Haploid,auto,0.374617
Haploid,auto,1.14456
Haploid,auto,1.19465
Haploid,auto,1.16394
Haploid,auto,0.457245
Haploid,auto,1.87032
Haploid,auto,0.183474
Haploid,auto,0.186842
Haploid,auto,0.599932
Haploid,auto,0.325681
Haploid,auto,0.157357
Haploid,auto,0.414348
Haploid,auto,0.384756
Haploid,auto,0.14516
Haploid,auto,0.154065
Haploid,auto,0.25209
Haploid,auto,0.139773
Haploid,auto,1.98615
Haploid,auto,0.676492
Haploid,auto,0.784297
Haploid,auto,0.536607
Haploid,auto,0.140843
Haploid,auto,0.663617
Haploid,auto,0.217482
Haploid,auto,0.452607
Haploid,auto,0.246259
Haploid,auto,1.01361
Haploid,auto,0.638038
Haploid,auto,1.68082
Haploid,auto,0.225496
Haploid,auto,0.456796
Haploid,auto,0.487653
Haploid,auto,1.85812
Haploid,auto,0.711221
Haploid,auto,0.329609
Haploid,auto,1.79096
Haploid,auto,0.145546
Haploid,auto,0.241728
Haploid,auto,1.3232
Haploid,auto,0.113867
Haploid,auto,0.298277
Haploid,auto,0.29541
Haploid,auto,1.18155
Haploid,auto,0.439843
Haploid,auto,1.88318
Haploid,auto,0.336321
Haploid,auto,0.245142
Haploid,auto,1.64391
Haploid,auto,0.159128
Haploid,auto,0.129093
Haploid,auto,0.518893
Haploid,auto,0.153211
Haploid,auto,1.40459
Haploid,auto,0.104082
Haploid,auto,0.145408
Haploid,auto,0.208245
Haploid,auto,0.182391
Haploid,auto,1.22992
Haploid,auto,0.619206
Haploid,auto,0.408026
Haploid,auto,1.10133
Haploid,auto,0.251699
Haploid,auto,1.98389
Haploid,auto,0.257204
Haploid,auto,1.03631
Haploid,auto,1.00217
Haploid,auto,0.323351
Haploid,auto,0.64489
Haploid,auto,1.56307
Haploid,auto,0.150964
Haploid,auto,0.592315
Haploid,auto,1.84747
Haploid,auto,0.790675
Haploid,auto,0.395066
Haploid,auto,0.706243
Haploid,auto,1.8384
Haploid,auto,1.90633
Haploid,auto,1.85938
Haploid,auto,0.971343
Haploid,auto,0.346624
Haploid,auto,0.309314
Haploid,auto,0.047187
Haploid,auto,1.21225
Haploid,auto,0.314556
Haploid,auto,0.344136
Haploid,auto,1.37457
Haploid,auto,0.337615
Haploid,auto,1.94827
Haploid,auto,1.98269
Haploid,auto,1.90362
Haploid,auto,0.137675
Haploid,auto,0.517152
Haploid,auto,0.186587
Haploid,auto,0.35138
Haploid,auto,0.742212
Haploid,auto,0.170177
Haploid,auto,0.0494938
Haploid,auto,0.354098
Haploid,auto,0.0640044
Haploid,auto,0.184291
Haploid,auto,1.81881
Haploid,auto,0.216321
Haploid,auto,0.630208
Haploid,auto,0.285625
Haploid,auto,1.99904
Haploid,auto,0.382077
Haploid,auto,0.808709
Haploid,auto,1.71657
Haploid,auto,0.462553
Haploid,auto,0.165914
Haploid,auto,0.492912
Haploid,auto,0.0850752
Haploid,auto,0.412646
Haploid,auto,0.394632
Haploid,auto,0.29658
Haploid,auto,0.973883
Haploid,auto,0.213582
Haploid,auto,0.6692
Haploid,auto,1.99552
Haploid,auto,1.41649
Haploid,auto,0.578741
Haploid,auto,1.91016
Haploid,auto,1.68721
Haploid,auto,0.561532
Haploid,auto,0.817377
Haploid,auto,1.04246
Haploid,auto,1.20816
Haploid,auto,0.753102
Haploid,auto,0.278443
Haploid,auto,0.436456
Haploid,auto,1.95111
Haploid,auto,0.128402
Haploid,auto,0.206111
Haploid,auto,0.703039
Haploid,auto,0.383884
Haploid,auto,0.511848
Haploid,auto,0.40537
Haploid,auto,0.0732288
Haploid,auto,0.571685
Haploid,auto,0.233199
Haploid,auto,1.30693
Haploid,auto,0.248413
Haploid,auto,1.42116
Haploid,auto,0.171286
Haploid,auto,1.89483
Haploid,auto,1.72291
Haploid,auto,0.299824
Haploid,auto,1.9891
Haploid,auto,0.680258
Haploid,auto,0.186086
Haploid,auto,1.04782
Haploid,auto,1.80605
Haploid,auto,1.68449
Haploid,auto,0.21959
Haploid,auto,1.00386
Haploid,auto,1.24759
Haploid,auto,0.588111
Haploid,auto,0.296835
Haploid,auto,0.185979
Haploid,auto,0.963655
Haploid,auto,0.293585
Haploid,auto,1.33115
Haploid,auto,0.308225
Haploid,auto,0.240435
Haploid,auto,0.194374
Haploid,auto,1.6775
Haploid,auto,0.0235604
Haploid,auto,1.99408
Haploid,auto,0.225821
Haploid,auto,0.517709
Haploid,auto,0.475021
Haploid,auto,0.235614
Haploid,auto,0.572286
Haploid,auto,0.277274
Haploid,auto,1.09171
Haploid,auto,0.0574576
Haploid,auto,0.35069
Haploid,auto,0.910008
Haploid,auto,0.211963
Haploid,auto,1.34673
Haploid,auto,0.890903
Haploid,auto,0.319676
Haploid,auto,1.1528
Haploid,auto,0.362163
Haploid,auto,0.967708
Haploid,auto,0.511883
Haploid,auto,1.37334
Haploid,auto,0.108437
Haploid,auto,0.143915
Haploid,auto,0.17742
Haploid,auto,1.9525
Haploid,auto,0.850034
Haploid,auto,1.6549
Haploid,auto,0.527003
Haploid,auto,0.290646
Haploid,auto,0.60074
Haploid,auto,1.52988
Haploid,auto,0.714728
Haploid,auto,0.228053
Haploid,auto,0.131801
Haploid,auto,0.405651
Haploid,auto,0.551905
Haploid,auto,0.543087
Haploid,auto,0.0137612
Haploid,auto,0.247918
Haploid,auto,0.156875
Haploid,auto,1.569
Haploid,auto,0.639989
Haploid,auto,0.222542
Haploid,auto,0.193562
Haploid,auto,0.299284
Haploid,auto,0.349074
Haploid,auto,0.801535
Haploid,auto,0.0118017
Haploid,auto,1.08311
Haploid,auto,0.411065
Haploid,auto,0.219772
Haploid,auto,0.988072
Haploid,auto,0.0872843
Haploid,auto,1.36022
Haploid,auto,0.0902567
Haploid,auto,1.15407
Haploid,auto,1.18275
Haploid,auto,0.105269
Haploid,auto,0.26387
Haploid,auto,0.101218
Haploid,auto,0.273377
Haploid,auto,0.32924
Haploid,auto,0.0995954
Haploid,auto,0.211977
Haploid,auto,0.192611
Haploid,auto,0.918062
Haploid,auto,1.10314
Haploid,auto,0.894016
Haploid,auto,0.509714
Haploid,auto,0.284646
Haploid,auto,0.190247
Haploid,auto,1.14702
Haploid,auto,0.670138
Haploid,auto,0.34721
Haploid,auto,0.356979
Haploid,auto,0.873525
Haploid,auto,0.0335882
Haploid,auto,1.99534
Haploid,auto,1.19473
Haploid,auto,0.303318
Haploid,auto,0.387757
Haploid,auto,0.359356
Haploid,auto,0.790984
Haploid,auto,0.0722776
Haploid,auto,0.341763
Haploid,auto,0.275019
Haploid,auto,0.150625
Haploid,auto,1.29749
Haploid,auto,0.207278
Haploid,auto,0.544213
Haploid,auto,0.141662
Haploid,auto,0.361002
Haploid,auto,1.00623
Haploid,auto,1.91676
Haploid,auto,0.387762
Haploid,auto,0.190898
Haploid,auto,0.268873
Haploid,auto,0.970831
Haploid,auto,1.12467
Haploid,auto,0.232999
Haploid,auto,0.0484973
Haploid,auto,0.379992
Haploid,auto,1.23408
Haploid,auto,1.58614
Haploid,auto,0.285486
Haploid,auto,0.186936
Haploid,auto,0.44241
Haploid,auto,0.245713
Haploid,auto,0.819316
Haploid,auto,0.223279
Haploid,auto,1.79451
Haploid,auto,0.0689181
Haploid,auto,0.160468
Haploid,auto,0.23762
Haploid,auto,0.135276
Haploid,auto,0.727646
Haploid,auto,0.122704
Haploid,auto,0.356756
Haploid,auto,0.186286
Haploid,auto,0.34357
Haploid,auto,1.20086
Haploid,auto,1.34047
Haploid,auto,0.267904
Haploid,auto,1.51205
Haploid,auto,0.633217
Haploid,auto,1.02516
Haploid,auto,0.641921
Haploid,auto,1.10936
Haploid,auto,1.40543
Haploid,auto,0.159044
Haploid,auto,1.03462
Haploid,auto,1.84794
Haploid,auto,0.960334
Haploid,auto,0.552661
Haploid,auto,0.355756
Haploid,auto,1.97913
Haploid,auto,0.337383
Haploid,auto,0.570126
Haploid,auto,1.57985
Haploid,auto,0.870708
Haploid,auto,0.404018
Haploid,auto,0.300692
Haploid,auto,0.998441
Haploid,auto,0.329592
Haploid,auto,0.493497
Haploid,auto,0.384001
Haploid,auto,0.679836
Haploid,auto,1.28341
Haploid,auto,0.121822
Haploid,auto,0.116296
Haploid,auto,1.37574
Haploid,auto,0.327398
Haploid,auto,0.29697
Haploid,auto,0.759327
Haploid,auto,0.496137
Haploid,auto,0.290051
Haploid,auto,0.213955
Haploid,auto,0.230605
Haploid,auto,0.424034
Haploid,auto,1.24489
Haploid,auto,0.374825
Haploid,auto,1.90767
Haploid,auto,0.294466
Haploid,auto,0.402391
Haploid,auto,0.822884
Haploid,auto,0.257271
Haploid,auto,0.138844
Haploid,auto,0.763763
Haploid,auto,0.296168
Haploid,auto,1.93241
Haploid,auto,0.216656
Haploid,auto,0.715135
Haploid,auto,1.64498
Haploid,auto,0.280613
Haploid,auto,0.829571
Haploid,auto,1.9031
Haploid,auto,0.085655
Haploid,auto,0.0795812
Haploid,auto,1.76299
Haploid,auto,0.265523
Haploid,auto,1.83946
Haploid,auto,1.9905
Haploid,auto,0.132799
Haploid,auto,1.0471
Haploid,auto,0.701089
Haploid,auto,0.215074
Haploid,auto,1.90952
Haploid,auto,1.87909
Haploid,auto,1.69251
Haploid,auto,0.10497
Haploid,auto,0.257391
Haploid,auto,0.287372
Haploid,auto,1.21309
Haploid,auto,0.703684
Haploid,auto,0.24249
Haploid,auto,0.12625
Haploid,auto,0.138563
Haploid,auto,0.216152
Haploid,auto,0.898794
Haploid,auto,0.161258
Haploid,auto,0.929331
Haploid,auto,0.353694
Haploid,auto,0.241335
Haploid,auto,0.558268
Haploid,auto,0.840299
Haploid,auto,0.488752
Haploid,auto,0.05619
Haploid,auto,0.136625
Haploid,auto,0.439206
Haploid,auto,1.25761
Haploid,auto,1.56725
Haploid,auto,0.266843
Haploid,auto,1.13741
Haploid,auto,0.201685
Haploid,auto,0.395445
Haploid,auto,0.55479
Haploid,auto,0.202121
Haploid,auto,1.95792
Haploid,auto,0.511387
Haploid,auto,1.46114
Haploid,auto,0.202036
Haploid,auto,0.0117427
Haploid,auto,1.53912
Haploid,auto,0.33762
Haploid,auto,1.56764
Haploid,auto,0.0868235
Haploid,auto,0.293824
Haploid,auto,0.128314
Haploid,auto,0.112204
Haploid,auto,0.23098
Haploid,auto,0.539852
Haploid,auto,0.964353
Haploid,auto,0.0929679
Haploid,auto,0.20729
Haploid,auto,0.70785
Haploid,auto,0.214468
Haploid,auto,0.234669
Haploid,auto,0.222875
Haploid,auto,0.707055
Haploid,auto,0.355284
Haploid,auto,0.226101
Haploid,auto,1.97997
Haploid,auto,1.06949
Haploid,auto,0.236515
Haploid,auto,1.92875
Haploid,auto,0.341268
Haploid,auto,0.174211
Haploid,auto,1.27135
Haploid,auto,1.88705
Haploid,auto,0.30651
Haploid,auto,0.215168
Haploid,auto,0.398159
Haploid,auto,0.186546
Haploid,auto,1.14045
Haploid,auto,0.171303
Haploid,auto,0.875589
Haploid,auto,0.477711
Haploid,auto,0.0362907
Haploid,auto,0.889519
Haploid,auto,0.214527
Haploid,auto,0.470819
Haploid,mito-adj,0.145129
Haploid,mito-adj,1.06896
Haploid,mito-adj,0.120255
Haploid,mito-adj,0.638973
Haploid,mito-adj,0.751529
Haploid,mito-adj,0.208704
Haploid,mito-adj,1.83057
Haploid,mito-adj,0.938762
Haploid,mito-adj,0.747013
Haploid,mito-adj,0.39501
Haploid,mito-adj,1.98634
Haploid,mito-adj,0.44211
Haploid,mito-adj,0.60673
Haploid,mito-adj,0.141952
Haploid,mito-adj,0.113923
Haploid,mito-adj,1.86111
Haploid,mito-adj,0.0712473
Haploid,mito-adj,1.86342
Haploid,mito-adj,0.484804
Haploid,mito-adj,0.484814
Haploid,mito-adj,0.340395
Haploid,mito-adj,1.59701
Haploid,mito-adj,0.261084
Haploid,mito-adj,0.250893
Haploid,mito-adj,0.544206
Haploid,mito-adj,1.05478
Haploid,mito-adj,0.414499
Haploid,mito-adj,1.64045
Haploid,mito-adj,0.579975
Haploid,mito-adj,0.287475
Haploid,mito-adj,1.84576
Haploid,mito-adj,0.422689
Haploid,mito-adj,0.295053
Haploid,mito-adj,1.12391
Haploid,mito-adj,1.86328
Haploid,mito-adj,1.04121
Haploid,mito-adj,0.412433
Haploid,mito-adj,0.186177
Haploid,mito-adj,0.532699
Haploid,mito-adj,0.442346
Haploid,mito-adj,0.213867
Haploid,mito-adj,0.158335
Haploid,mito-adj,1.20378
Haploid,mito-adj,0.600743
Haploid,mito-adj,1.75698
Haploid,mito-adj,1.00645
Haploid,mito-adj,0.128195
Haploid,mito-adj,0.613061
Haploid,mito-adj,1.60844
Haploid,mito-adj,1.99935
Haploid,mito-adj,0.153377
Haploid,mito-adj,1.75268
Haploid,mito-adj,0.218924
Haploid,mito-adj,0.15148
Haploid,mito-adj,1.11016
Haploid,mito-adj,0.250068
Haploid,mito-adj,0.895853
Haploid,mito-adj,1.815
Haploid,mito-adj,0.34248
Haploid,mito-adj,1.6429
Haploid,mito-adj,0.846249
Haploid,mito-adj,0.539882
Haploid,mito-adj,0.0983916
Haploid,mito-adj,0.355266
Haploid,mito-adj,1.31454
Haploid,mito-adj,1.48617
Haploid,mito-adj,0.652151
Haploid,mito-adj,0.595503
Haploid,mito-adj,0.203089
Haploid,mito-adj,0.284021
Haploid,mito-adj,0.00299769
Haploid,mito-adj,0.238253
Haploid,mito-adj,0.658853
Haploid,mito-adj,0.223417
Haploid,mito-adj,0.357229
Haploid,mito-adj,0.127554
Haploid,mito-adj,0.18345
Haploid,mito-adj,0.171739
Haploid,mito-adj,0.24693
Haploid,mito-adj,1.93688
Haploid,mito-adj,0.56127
Haploid,mito-adj,0.197349
Haploid,mito-adj,1.22963
Haploid,mito-adj,1.97211
Haploid,mito-adj,0.911073
Haploid,mito-adj,0.35449
Haploid,mito-adj,1.54623
Haploid,mito-adj,0.871646
Haploid,mito-adj,0.977557
Haploid,mito-adj,0.171786
Haploid,mito-adj,0.370777
Haploid,mito-adj,0.200682
Haploid,mito-adj,0.243838
Haploid,mito-adj,0.309376
Haploid,mito-adj,0.222925
Haploid,mito-adj,1.18916
Haploid,mito-adj,0.339997
Haploid,mito-adj,1.83732
Haploid,mito-adj,0.97451
Haploid,mito-adj,0.89259
Haploid,mito-adj,1.94359
Haploid,mito-adj,0.487865
Haploid,mito-adj,0.361547
Haploid,mito-adj,0.256737
Haploid,mito-adj,0.400493
Haploid,mito-adj,0.211836
Haploid,mito-adj,0.241077
Haploid,mito-adj,1.27193
Haploid,mito-adj,0.253343
Haploid,mito-adj,0.171471
Haploid,mito-adj,0.233978
Haploid,mito-adj,0.281215
Haploid,mito-adj,0.277977
Haploid,mito-adj,0.623195
Haploid,mito-adj,0.0650964
Haploid,mito-adj,0.263532
Haploid,mito-adj,0.252247
