Mode,Locus,EndTime
Asex,auto,85895
Asex,auto,63562
Asex,auto,86604
Asex,auto,64323
Asex,auto,96480
Asex,auto,71419
Asex,auto,85403
Asex,auto,44519
Asex,auto,61104
Asex,auto,86953
Asex,auto,49373
Asex,auto,99861
Asex,auto,87530
Asex,auto,88929
Asex,auto,92350
Asex,auto,79025
Asex,auto,65845
Asex,auto,72484
Asex,auto,72971
Asex,auto,55533
Asex,auto,65012
Asex,auto,75439
Asex,auto,72496
Asex,auto,99827
Asex,auto,69665
Asex,auto,69745
Asex,auto,69815
Asex,auto,97579
Asex,auto,55876
Asex,auto,67326
Asex,auto,97235
Asex,auto,96958
Asex,auto,97081
Asex,auto,80264
Asex,auto,84785
Asex,auto,51107
Asex,auto,49473
Asex,auto,63854
Asex,auto,50906
Asex,auto,75992
Asex,auto,54661
Asex,auto,90345
Asex,auto,71189
Asex,auto,61654
Asex,auto,68794
Asex,auto,85263
Asex,auto,94029
Asex,auto,69903
Asex,auto,69465
Asex,auto,89739
Asex,auto,87686
Asex,auto,55377
Asex,auto,65639
Asex,auto,69783
Asex,auto,76863
Asex,auto,89668
Asex,auto,58696
Asex,auto,61637
Asex,auto,61551
Asex,auto,90302
Asex,auto,64391
Asex,auto,90316
Asex,auto,69126
Asex,auto,70359
Asex,auto,60856
Asex,auto,71366
Asex,auto,95826
Asex,auto,65516
Asex,auto,98530
Asex,auto,94924
Asex,auto,91343
Asex,auto,47493
Asex,auto,82347
Asex,auto,68862
Asex,auto,82243
Asex,auto,90553
Asex,auto,85189
Asex,auto,88328
Asex,auto,96309
Asex,auto,86179
Asex,auto,88406
Asex,auto,90376
Asex,auto,93758
Asex,auto,76552
Asex,auto,89422
Asex,auto,89546
Asex,auto,87807
Asex,auto,92979
Asex,auto,94809
Asex,auto,63952
Asex,auto,94757
Asex,auto,58202
Asex,auto,95241
Asex,auto,62179
Asex,auto,69595
Asex,auto,84285
Asex,auto,79698
Asex,auto,61497
Asex,auto,51223
Asex,auto,65873
Asex,auto,85999
Asex,auto,61932
Asex,auto,99973
Asex,auto,47054
Asex,auto,89063
Asex,auto,73101
Asex,auto,84486
Asex,auto,79633
Asex,auto,53261
Asex,auto,63041
Asex,auto,64294
Asex,auto,99777
Asex,auto,69560
Asex,auto,96901
Asex,auto,64474
Asex,auto,94826
Asex,auto,55731
Asex,auto,95806
Asex,auto,74836
Asex,auto,88592
Asex,auto,96957
Asex,auto,47552
Asex,auto,85222
Asex,auto,53915
Asex,auto,70474
Asex,auto,59014
Asex,auto,82026
Asex,auto,80810
Asex,auto,81765
Asex,auto,72884
Asex,auto,53990
Asex,auto,83697
Asex,auto,89621
Asex,auto,69074
Asex,auto,64943
Asex,auto,96411
Asex,auto,97725
Asex,auto,81606
Asex,auto,88310
Asex,auto,95733
Asex,auto,85049
Asex,auto,82444
Asex,auto,77365
Asex,auto,93118
Asex,auto,99801
Asex,auto,84013
Asex,auto,89737
Asex,auto,93506
Asex,auto,72454
Asex,auto,48010
Asex,auto,98439
Asex,auto,96127
Asex,auto,77799
Asex,auto,91014
Asex,auto,68854
Asex,auto,86297
Asex,auto,44486
Asex,auto,78981
Asex,auto,96681
Asex,auto,93130
Asex,auto,77468
Asex,auto,35415
Asex,auto,81743
Asex,auto,47231
Asex,auto,89733
Asex,auto,57191
Asex,auto,70366
Asex,auto,88304
Asex,auto,78089
Asex,auto,61359
Asex,auto,82446
Asex,auto,56155
Asex,auto,86609
Asex,auto,70558
Asex,auto,79413
Asex,auto,80482
Asex,auto,85711
Asex,auto,80206
Asex,auto,98309
Asex,auto,41429
Asex,auto,74701
Asex,auto,81230
Asex,auto,56083
Asex,auto,93245
Asex,auto,80494
Asex,auto,73458
Asex,auto,86827
Asex,auto,74270
Asex,auto,70553
Asex,auto,88300
Asex,auto,88161
Asex,auto,74302
Asex,auto,95168
Asex,auto,70599
Asex,auto,87099
Asex,auto,96644
Asex,auto,60974
Asex,auto,58935
Asex,auto,76352
Asex,auto,32353
Asex,auto,92056
Asex,auto,83763
Asex,auto,57578
Asex,auto,79788
Asex,auto,87102
Asex,auto,72510
Asex,auto,96722
Asex,auto,74801
Asex,auto,85922
Asex,auto,71968
Asex,auto,76806
Asex,auto,68023
Asex,auto,77114
Asex,auto,89992
Asex,auto,98163
Asex,auto,40735
Asex,auto,77433
Asex,auto,46736
Asex,auto,61577
Asex,auto,46965
Asex,auto,80996
Asex,auto,66337
Asex,auto,70364
Asex,auto,74827
Asex,auto,65150
Asex,auto,74914
Asex,auto,84169
Asex,auto,65467
Asex,auto,53386
Asex,auto,79793
Asex,auto,94911
Asex,auto,77438
Asex,auto,92366
Asex,auto,96366
Asex,auto,65054
Asex,auto,62533
Asex,auto,93414
Asex,auto,82158
Asex,auto,90271
Asex,auto,96198
Asex,auto,62998
Asex,auto,57524
Asex,auto,93211
Asex,auto,71321
Asex,auto,96177
Asex,auto,72502
Asex,auto,52854
Asex,auto,95306
Asex,auto,69640
Asex,auto,84889
Asex,auto,61610
Asex,auto,88310
Asex,auto,91485
Asex,auto,75364
Asex,auto,93527
Asex,auto,44063
Asex,auto,95580
Asex,auto,81010
Asex,auto,78737
Asex,auto,74060
Asex,auto,77341
Asex,auto,79299
Asex,auto,94602
Asex,auto,62039
Asex,auto,60687
Asex,auto,67262
Asex,auto,87003
Asex,auto,90449
Asex,auto,64179
Asex,mito-adj,95334
Asex,mito-adj,61100
Asex,mito-adj,72890
Asex,mito-adj,77115
Asex,mito-adj,87819
Asex,mito-adj,62072
Asex,mito-adj,48199
Asex,mito-adj,73893
Asex,mito-adj,30988
Asex,mito-adj,53070
Asex,mito-adj,45345
Asex,mito-adj,57644
Asex,mito-adj,45889
Asex,mito-adj,76542
Asex,mito-adj,34262
Asex,mito-adj,73351
Asex,mito-adj,70092
Asex,mito-adj,75249
Asex,mito-adj,64921
Asex,mito-adj,71107
Asex,mito-adj,62384
Asex,mito-adj,30795
Asex,mito-adj,77163
Asex,mito-adj,64090
Asex,mito-adj,75779
Asex,mito-adj,50329
Asex,mito-adj,35063
Asex,mito-adj,55530
Asex,mito-adj,60278
Asex,mito-adj,95620
Asex,mito-adj,66325
Asex,mito-adj,66658
Asex,mito-adj,78319
Asex,mito-adj,88007
Asex,mito-adj,80041
Asex,mito-adj,63141
Asex,mito-adj,41075
Asex,mito-adj,54675
Asex,mito-adj,58250
Asex,mito-adj,38863
Asex,mito-adj,39355
Asex,mito-adj,62724
Asex,mito-adj,54600
Asex,mito-adj,53293
Asex,mito-adj,70029
Asex,mito-adj,87440
Asex,mito-adj,60576
Asex,mito-adj,66612
Asex,mito-adj,42932
Asex,mito-adj,94830
Asex,mito-adj,55079
Asex,mito-adj,47555
Asex,mito-adj,86176
Asex,mito-adj,72676
Asex,mito-adj,74893
Asex,mito-adj,49269
Asex,mito-adj,36055
Asex,mito-adj,67095
Asex,mito-adj,78323
Asex,mito-adj,69802
Asex,mito-adj,87422
Asex,mito-adj,67557
Asex,mito-adj,53839
Asex,mito-adj,90215
Asex,mito-adj,38207
Asex,mito-adj,43240
Asex,mito-adj,79550
Asex,mito-adj,52985
Asex,mito-adj,55769
Asex,mito-adj,27218
Asex,mito-adj,65275
Asex,mito-adj,70060
Asex,mito-adj,56805
Asex,mito-adj,99059
Asex,mito-adj,61931
Asex,mito-adj,60604
Asex,mito-adj,56546
Asex,mito-adj,81510
Asex,mito-adj,77494
Asex,mito-adj,89704
Asex,mito-adj,86245
Asex,mito-adj,62413
Asex,mito-adj,29117
Asex,mito-adj,62409
Asex,mito-adj,80653
Asex,mito-adj,77147
Asex,mito-adj,87192
Asex,mito-adj,83256
Asex,mito-adj,50439
Asex,mito-adj,84694
Asex,mito-adj,39776
Asex,mito-adj,61268
Asex,mito-adj,35501
Asex,mito-adj,40950
Asex,mito-adj,49972
Asex,mito-adj,30919
Asex,mito-adj,62733
Asex,mito-adj,63233
Asex,mito-adj,71027
Asex,mito-adj,89889
Asex,mito-adj,69446
Asex,mito-adj,70712
Asex,mito-adj,92052
Asex,mito-adj,90293
Asex,mito-adj,67798
Asex,mito-adj,94249
Asex,mito-adj,62744
Asex,mito-adj,75320
Asex,mito-adj,42006
Asex,mito-adj,66331
Asex,mito-adj,53959
Asex,mito-adj,39003
Asex,mito-adj,55033
Asex,mito-adj,59653
Asex,mito-adj,46467
Asex,mito-adj,53333
Asex,mito-adj,47484
Asex,mito-adj,80153
Asex,mito-adj,67858
Asex,mito-adj,71584
Asex,mito-adj,43053
Asex,mito-adj,93946
Asex,mito-adj,74159
Asex,mito-adj,41546
Asex,mito-adj,81013
Asex,mito-adj,71392
Asex,mito-adj,84420
Asex,mito-adj,43457
Asex,mito-adj,89474
Asex,mito-adj,85129
Asex,mito-adj,70466
Asex,mito-adj,61215
Asex,mito-adj,57456
Asex,mito-adj,47181
Asex,mito-adj,77724
Asex,mito-adj,39607
Asex,mito-adj,65422
Asex,mito-adj,96075
Asex,mito-adj,49415
Asex,mito-adj,88240
Asex,mito-adj,55396
Asex,mito-adj,62046
Asex,mito-adj,90125
Asex,mito-adj,61563
Asex,mito-adj,38197
Asex,mito-adj,90269
Asex,mito-adj,96890
Asex,mito-adj,50428
Asex,mito-adj,70604
Asex,mito-adj,58062
Asex,mito-adj,61365
Asex,mito-adj,74217
Asex,mito-adj,86243
Asex,mito-adj,71107
Asex,mito-adj,34380
Asex,mito-adj,46565
Asex,mito-adj,55315
Asex,mito-adj,46280
Asex,mito-adj,78566
Asex,mito-adj,49191
Asex,mito-adj,48704
Asex,mito-adj,67597
Asex,mito-adj,46447
Asex,mito-adj,75655
Asex,mito-adj,97974
Asex,mito-adj,74534
Asex,mito-adj,30500
Asex,mito-adj,95599
Asex,mito-adj,53990
Asex,mito-adj,46882
Asex,mito-adj,67558
Asex,mito-adj,75347
Asex,mito-adj,47590
Asex,mito-adj,83015
Asex,mito-adj,27582
Asex,mito-adj,80831
Asex,mito-adj,95727
Asex,mito-adj,40974
Asex,mito-adj,64776
Asex,mito-adj,47143
Asex,mito-adj,34900
Asex,mito-adj,84708
Asex,mito-adj,59272
Asex,mito-adj,76975
Asex,mito-adj,58772
Asex,mito-adj,55272
Asex,mito-adj,85116
Asex,mito-adj,77123
Asex,mito-adj,64243
Asex,mito-adj,45369
Asex,mito-adj,44019
Asex,mito-adj,85004
Asex,mito-adj,38799
Asex,mito-adj,34816
Asex,mito-adj,65277
Asex,mito-adj,65315
Asex,mito-adj,82004
Asex,mito-adj,89773
Asex,mito-adj,31703
Asex,mito-adj,62991
Asex,mito-adj,87465
Asex,mito-adj,80297
Asex,mito-adj,49196
Asex,mito-adj,49153
Asex,mito-adj,47726
Asex,mito-adj,93655
Asex,mito-adj,70836
Asex,mito-adj,90246
Asex,mito-adj,39175
Asex,mito-adj,38030
Asex,mito-adj,44893
Asex,mito-adj,93661
Asex,mito-adj,64617
Asex,mito-adj,48684
Asex,mito-adj,55363
Asex,mito-adj,59422
Asex,mito-adj,49100
Asex,mito-adj,71633
Asex,mito-adj,72925
Asex,mito-adj,82701
Asex,mito-adj,58770
Asex,mito-adj,55194
Asex,mito-adj,75967
Asex,mito-adj,40694
Asex,mito-adj,71984
Asex,mito-adj,54060
Asex,mito-adj,62576
Asex,mito-adj,31762
Asex,mito-adj,32829
Asex,mito-adj,88923
Asex,mito-adj,82071
Asex,mito-adj,58669
Asex,mito-adj,69188
Asex,mito-adj,46463
Asex,mito-adj,35819
Asex,mito-adj,81045
Asex,mito-adj,68984
Asex,mito-adj,70950
Asex,mito-adj,64686
Asex,mito-adj,37966
Asex,mito-adj,68558
Asex,mito-adj,87727
Asex,mito-adj,79042
Asex,mito-adj,97482
Asex,mito-adj,91974
Asex,mito-adj,52152
Asex,mito-adj,73767
Asex,mito-adj,78013
Asex,mito-adj,55303
Asex,mito-adj,37016
Asex,mito-adj,79473
Asex,mito-adj,91357
Asex,mito-adj,76787
Asex,mito-adj,94295
Asex,mito-adj,94874
Asex,mito-adj,96697
Asex,mito-adj,46428
Asex,mito-adj,60693
Asex,mito-adj,76258
Asex,mito-adj,77676
Asex,mito-adj,62870
Asex,mito-adj,45027
Asex,mito-adj,70433
Asex,mito-adj,58041
Asex,mito-adj,39690
Asex,mito-adj,87982
Asex,mito-adj,90306
Asex,mito-adj,84047
Asex,mito-adj,80018
Asex,mito-adj,61243
Asex,mito-adj,81550
Asex,mito-adj,54336
Asex,mito-adj,35842
Asex,mito-adj,72881
Asex,mito-adj,43447
Asex,mito-adj,69180
Asex,mito-adj,89712
Asex,mito-adj,70617
Asex,mito-adj,83989
Asex,mito-adj,70871
Asex,mito-adj,83745
Asex,mito-adj,57982
Asex,mito-adj,73302
Asex,mito-adj,42292
Asex,mito-adj,68048
Asex,mito-adj,47280
Asex,mito-adj,58835
Asex,mito-adj,74899
Asex,mito-adj,95666
Asex,mito-adj,57650
Asex,mito-adj,71857
Asex,mito-adj,44916
Asex,mito-adj,65619
Asex,mito-adj,84833
Asex,mito-adj,39548
Asex,mito-adj,82220
Asex,mito-adj,90927
Asex,mito-adj,75905
Asex,mito-adj,50862
Asex,mito-adj,59824
Asex,mito-adj,54050
Asex,mito-adj,51061
Asex,mito-adj,77204
Asex,mito-adj,85485
Asex,mito-adj,48258
Asex,mito-adj,68751
Asex,mito-adj,46412
Asex,mito-adj,79672
Asex,mito-adj,64853
Asex,mito-adj,69826
Asex,mito-adj,79180
Asex,mito-adj,43226
Asex,mito-adj,88864
Asex,mito-adj,69565
Asex,mito-adj,43395
Asex,mito-adj,60893
Asex,mito-adj,74042
Asex,mito-adj,80334
Asex,mito-adj,88777
Asex,mito-adj,97499
Asex,mito-adj,74529
Asex,mito-adj,73552
Asex,mito-adj,41814
Asex,mito-adj,80927
Asex,mito-adj,63622
Asex,mito-adj,42262
Asex,mito-adj,58270
Asex,mito-adj,67083
Asex,mito-adj,76522
Asex,mito-adj,44652
Asex,mito-adj,82474
Asex,mito-adj,95627
Asex,mito-adj,52886
Asex,mito-adj,58050
Asex,mito-adj,80187
Asex,mito-adj,87738
Asex,mito-adj,75841
Asex,mito-adj,41137
Asex,mito-adj,89398
Asex,mito-adj,96463
Asex,mito-adj,99334
Asex,mito-adj,61846
Asex,mito-adj,78739
Asex,mito-adj,87597
Asex,mito-adj,62565
Asex,mito-adj,62970
Asex,mito-adj,52213
Asex,mito-adj,98783
Asex,mito-adj,65523
Asex,mito-adj,99915
Asex,mito-adj,61986
Asex,mito-adj,37169
Asex,mito-adj,50415
Asex,mito-adj,60605
Asex,mito-adj,81936
Asex,mito-adj,61680
Asex,mito-adj,63825
Asex,mito-adj,72407
Asex,mito-adj,87403
Asex,mito-adj,56670
Asex,mito-adj,77179
Asex,mito-adj,62937
Asex,mito-adj,51780
Asex,mito-adj,64357
Asex,mito-adj,88688
Asex,mito-adj,54113
Asex,mito-adj,74476
Asex,mito-adj,45412
Asex,mito-adj,65264
Asex,mito,15269
Asex,mito,15077
Asex,mito,13900
Asex,mito,8054
Asex,mito,12263
Asex,mito,48653
Asex,mito,28235
Asex,mito,20185
Asex,mito,21380
Asex,mito,8242
Asex,mito,9538
Asex,mito,10642
Asex,mito,26831
Asex,mito,16370
Asex,mito,12643
Asex,mito,16366
Asex,mito,20793
Asex,mito,12359
Asex,mito,24086
Asex,mito,21089
Asex,mito,10430
Asex,mito,17766
Asex,mito,19694
Asex,mito,30624
Asex,mito,29160
Asex,mito,12240
Asex,mito,21827
Asex,mito,36176
Asex,mito,37815
Asex,mito,14095
Asex,mito,11978
Asex,mito,10834
Asex,mito,48336
Asex,mito,7994
Asex,mito,14620
Asex,mito,6897
Asex,mito,16261
Asex,mito,29340
Asex,mito,18170
Asex,mito,23125
Asex,mito,9717
Asex,mito,13960
Asex,mito,15364
Asex,mito,11926
Asex,mito,19249
Asex,mito,17138
Asex,mito,19746
Asex,mito,13301
Asex,mito,5930
Asex,mito,28944
Asex,mito,12175
Asex,mito,35657
Asex,mito,18102
Asex,mito,16719
Asex,mito,16881
Asex,mito,18070
Asex,mito,17294
Asex,mito,7256
Asex,mito,14742
Asex,mito,14982
Asex,mito,9236
Asex,mito,6577
Asex,mito,25307
Asex,mito,15846
Asex,mito,11348
Asex,mito,15012
Asex,mito,12534
Asex,mito,17348
Asex,mito,11516
Asex,mito,18112
Asex,mito,20343
Asex,mito,26619
Asex,mito,25778
Asex,mito,7627
Asex,mito,22249
Asex,mito,20078
Asex,mito,29465
Asex,mito,13994
Asex,mito,13077
Asex,mito,12047
Asex,mito,19612
Asex,mito,17957
Asex,mito,16500
Asex,mito,18232
Asex,mito,21035
Asex,mito,18470
Asex,mito,10822
Asex,mito,16667
Asex,mito,19074
Asex,mito,12925
Asex,mito,11908
Asex,mito,24767
Asex,mito,26426
Asex,mito,8852
Asex,mito,17657
Asex,mito,9271
Asex,mito,14381
Asex,mito,12727
Asex,mito,12804
Asex,mito,27843
Asex,mito,9748
Asex,mito,16158
Asex,mito,19027
Asex,mito,8922
Asex,mito,21418
Asex,mito,16209
Asex,mito,20151
Asex,mito,7382
Asex,mito,18964
Asex,mito,23757
Asex,mito,25347
Asex,mito,22989
Asex,mito,12789
Asex,mito,29064
Asex,mito,19541
Asex,mito,34293
Asex,mito,18454
Asex,mito,15295
Asex,mito,14157
Asex,mito,12457
Asex,mito,14735
Asex,mito,11864
Asex,mito,20629
Asex,mito,13584
Asex,mito,9416
Asex,mito,7118
Asex,mito,12927
Asex,mito,22050
Asex,mito,9110
Asex,mito,29860
Asex,mito,18500
Asex,mito,9750
Asex,mito,17666
Asex,mito,7388
Asex,mito,13079
Asex,mito,11934
Asex,mito,12413
Asex,mito,11984
Asex,mito,15367
Asex,mito,12323
Asex,mito,27986
Asex,mito,23655
Asex,mito,21892
Asex,mito,10824
Asex,mito,17318
Asex,mito,8917
Asex,mito,16725
Asex,mito,20488
Asex,mito,7376
Asex,mito,44746
Asex,mito,25835
Asex,mito,11728
Asex,mito,8701
Asex,mito,21186
Asex,mito,18177
Asex,mito,19678
Asex,mito,17137
Asex,mito,6742
Asex,mito,16700
Asex,mito,27898
Asex,mito,20062
Asex,mito,8490
Asex,mito,15805
Asex,mito,22655
Asex,mito,13296
Asex,mito,18456
Asex,mito,15509
Asex,mito,15270
Asex,mito,12521
Asex,mito,45367
Asex,mito,13382
Asex,mito,11978
Asex,mito,9497
Asex,mito,27408
Asex,mito,29055
Asex,mito,20970
Asex,mito,21424
Asex,mito,22372
Asex,mito,10917
Asex,mito,24496
Asex,mito,42685
Asex,mito,20357
Asex,mito,13943
Asex,mito,10400
Asex,mito,9927
Asex,mito,18812
Asex,mito,15981
Asex,mito,26847
Asex,mito,16354
Asex,mito,14526
Asex,mito,19628
Asex,mito,14606
Asex,mito,10028
Asex,mito,13971
Asex,mito,13365
Asex,mito,8332
Asex,mito,19917
Asex,mito,28287
Asex,mito,11464
Asex,mito,30143
Asex,mito,22179
Asex,mito,14309
Asex,mito,12176
Asex,mito,7101
Asex,mito,18015
Asex,mito,16488
Asex,mito,12749
Asex,mito,6134
Asex,mito,16708
Asex,mito,32872
Asex,mito,16177
Asex,mito,17097
Asex,mito,11775
Asex,mito,34466
Asex,mito,20124
Asex,mito,15060
Asex,mito,10985
Asex,mito,10448
Asex,mito,19726
Asex,mito,12703
Asex,mito,18998
Asex,mito,28841
Asex,mito,36647
Asex,mito,15495
Asex,mito,29203
Asex,mito,12609
Asex,mito,14484
Asex,mito,12996
Asex,mito,8565
Asex,mito,12802
Asex,mito,25960
Asex,mito,20072
Asex,mito,13873
Asex,mito,11792
Asex,mito,9446
Asex,mito,13415
Asex,mito,16793
Asex,mito,24517
Asex,mito,31367
Asex,mito,7588
Asex,mito,15159
Asex,mito,27714
Asex,mito,9283
Asex,mito,17850
Asex,mito,8799
Asex,mito,41766
Asex,mito,13613
Asex,mito,14990
Asex,mito,22816
Asex,mito,12192
Asex,mito,28166
Asex,mito,13501
Asex,mito,17586
Asex,mito,7685
Asex,mito,26083
Asex,mito,10996
Asex,mito,15750
Asex,mito,25806
Asex,mito,9709
Asex,mito,12065
Asex,mito,22511
Asex,mito,19716
Asex,mito,12576
Asex,mito,13621
Asex,mito,30122
Asex,mito,14543
Asex,mito,25404
Asex,mito,12268
Asex,mito,9029
Asex,mito,41721
Asex,mito,45262
Asex,mito,33857
Asex,mito,14831
Asex,mito,18125
Asex,mito,22230
Asex,mito,20212
Asex,mito,7911
Asex,mito,16044
Asex,mito,9203
Asex,mito,12693
Asex,mito,16439
Asex,mito,12182
Asex,mito,9141
Asex,mito,7904
Asex,mito,7455
Asex,mito,25900
Asex,mito,7275
Asex,mito,10770
Asex,mito,12537
Asex,mito,18224
Asex,mito,24914
Asex,mito,12986
Asex,mito,24460
Asex,mito,23431
Asex,mito,11694
Asex,mito,11849
Asex,mito,8461
Asex,mito,23005
Asex,mito,17924
Asex,mito,53913
Asex,mito,10148
Asex,mito,11387
Asex,mito,24887
Asex,mito,9854
Asex,mito,28603
Asex,mito,13021
Asex,mito,43654
Asex,mito,8263
Asex,mito,11035
Asex,mito,6540
Asex,mito,9395
Asex,mito,17780
Asex,mito,18462
Asex,mito,22874
Asex,mito,11849
Asex,mito,19069
Asex,mito,14510
Asex,mito,20177
Asex,mito,9180
Asex,mito,15336
Asex,mito,19294
Asex,mito,5701
Asex,mito,31272
Asex,mito,17888
Asex,mito,13717
Asex,mito,17843
Asex,mito,16344
Asex,mito,17818
Asex,mito,17123
Asex,mito,29347
Asex,mito,13923
Asex,mito,14980
Asex,mito,15454
Asex,mito,17045
Asex,mito,9672
Asex,mito,10655
Asex,mito,23084
Asex,mito,14255
Asex,mito,13273
Asex,mito,22601
Asex,mito,15836
Asex,mito,8586
Asex,mito,12503
Asex,mito,9968
Asex,mito,24125
Asex,mito,13266
Asex,mito,9189
Asex,mito,11457
Asex,mito,26248
Asex,mito,19671
Asex,mito,32811
Asex,mito,25833
Asex,mito,15511
Asex,mito,13174
Asex,mito,7220
Asex,mito,7740
Asex,mito,14370
Asex,mito,27240
Asex,mito,31538
Asex,mito,30687
Asex,mito,17799
Asex,mito,7734
Asex,mito,12163
Asex,mito,33744
Asex,mito,7853
Asex,mito,20890
Asex,mito,27098
Asex,mito,16133
Asex,mito,12714
Asex,mito,21147
Asex,mito,15438
Asex,mito,24623
Asex,mito,12870
Asex,mito,13734
Asex,mito,13669
Asex,mito,11696
Asex,mito,8616
Asex,mito,36324
Asex,mito,13885
Asex,mito,10806
Asex,mito,9331
Asex,mito,9745
Asex,mito,13828
Asex,mito,16112
Asex,mito,8521
Asex,mito,17561
Asex,mito,19337
Asex,mito,8841
Asex,mito,17629
Asex,mito,11677
Asex,mito,32824
Asex,mito,49140
Asex,mito,9271
Asex,mito,7263
Asex,mito,15901
Asex,mito,21034
Asex,mito,12711
Asex,mito,37137
Asex,mito,15711
Asex,mito,8729
Asex,mito,28283
Asex,mito,11945
Asex,mito,15873
Asex,mito,14793
Asex,mito,13976
Asex,mito,15619
Asex,mito,38011
Asex,mito,19327
Asex,mito,29438
Asex,mito,16633
Asex,mito,12347
Asex,mito,20156
Asex,mito,8608
Asex,mito,11373
Asex,mito,7888
Asex,mito,11532
Asex,mito,14289
Asex,mito,14130
Asex,mito,30462
Asex,mito,16517
Asex,mito,18338
Asex,mito,11789
Asex,mito,12666
Asex,mito,24705
Asex,mito,9743
Asex,mito,18814
Asex,mito,16893
Asex,mito,10041
Asex,mito,16395
Asex,mito,17813
Asex,mito,18831
Asex,mito,8151
Asex,mito,17499
Asex,mito,41823
Asex,mito,20233
Asex,mito,15114
Asex,mito,18073
Asex,mito,12944
Asex,mito,17887
Asex,mito,33519
Asex,mito,17094
Asex,mito,17028
Asex,mito,18829
Asex,mito,11446
Asex,mito,19273
Asex,mito,16187
Asex,mito,24283
Asex,mito,7054
Asex,mito,20415
Asex,mito,15309
Asex,mito,13353
Asex,mito,7560
Asex,mito,10397
Asex,mito,24229
Asex,mito,11431
Asex,mito,22847
Asex,mito,14520
Asex,mito,40469
Asex,mito,20214
Asex,mito,26782
Asex,mito,17405
Asex,mito,16088
Asex,mito,15277
Asex,mito,28944
Asex,mito,17113
Asex,mito,6612
Asex,mito,22827
Asex,mito,14082
Asex,mito,18450
Asex,mito,20570
Asex,mito,20959
Asex,mito,15141
Asex,mito,14778
Asex,mito,24329
Asex,mito,26899
Asex,mito,19909
Asex,mito,14433
Asex,mito,27032
Asex,mito,9282
Asex,mito,7956
Asex,mito,8114
Asex,mito,25125
Asex,mito,15060
Asex,mito,16637
Asex,mito,32392
Asex,mito,14643
Asex,mito,23669
Asex,mito,24234
Asex,mito,12464
Asex,mito,20778
Asex,mito,8062
Asex,mito,13830
Asex,mito,28576
Asex,mito,19591
Asex,mito,23040
Asex,mito,21327
Asex,mito,21433
Asex,mito,16103
Asex,mito,11879
Asex,mito,19582
Haploid,auto,46956
Haploid,auto,83803
Haploid,auto,52038
Haploid,auto,78786
Haploid,auto,58635
Haploid,auto,53648
Haploid,auto,50665
Haploid,auto,39243
Haploid,auto,66628
Haploid,auto,74861
Haploid,auto,56995
Haploid,auto,95587
Haploid,auto,73779
Haploid,auto,47776
Haploid,auto,43664
Haploid,auto,59012
Haploid,auto,66609
Haploid,auto,64875
Haploid,auto,50689
Haploid,auto,58021
Haploid,auto,63945
Haploid,auto,59501
Haploid,auto,29980
Haploid,auto,56400
Haploid,auto,51947
Haploid,auto,47109
Haploid,auto,86331
Haploid,auto,82195
Haploid,auto,29615
Haploid,auto,45578
Haploid,auto,59163
Haploid,auto,43947
Haploid,auto,38641
Haploid,auto,76922
Haploid,auto,28511
Haploid,auto,86560
Haploid,auto,94517
Haploid,auto,51678
Haploid,auto,57745
Haploid,auto,41891
Haploid,auto,53080
Haploid,auto,60513
Haploid,auto,47316
Haploid,auto,43717
Haploid,auto,69872
Haploid,auto,40447
Haploid,auto,88055
Haploid,auto,98608
Haploid,auto,48046
Haploid,auto,45239
Haploid,auto,59959
Haploid,auto,71313
Haploid,auto,32644
Haploid,auto,62444
Haploid,auto,96884
Haploid,auto,83155
Haploid,auto,44127
Haploid,auto,62723
Haploid,auto,44112
Haploid,auto,36088
Haploid,auto,49357
Haploid,auto,52211
Haploid,auto,69923
Haploid,auto,67857
Haploid,auto,81532
Haploid,auto,63208
Haploid,auto,75637
Haploid,auto,79428
Haploid,auto,36363
Haploid,auto,40041
Haploid,auto,30542
Haploid,auto,39538
Haploid,auto,35960
Haploid,auto,31627
Haploid,auto,58532
Haploid,auto,49095
Haploid,auto,33566
Haploid,auto,83561
Haploid,auto,45864
Haploid,auto,23417
Haploid,auto,78986
Haploid,auto,47639
Haploid,auto,73746
Haploid,auto,26598
Haploid,auto,80098
Haploid,auto,70491
Haploid,auto,79631
Haploid,auto,77141
Haploid,auto,42500
Haploid,auto,60453
Haploid,auto,57310
Haploid,auto,43003
Haploid,auto,47744
Haploid,auto,80303
Haploid,auto,63339
Haploid,auto,24808
Haploid,auto,76278
Haploid,auto,57407
Haploid,auto,49031
Haploid,auto,85915
Haploid,auto,52736
Haploid,auto,51766
Haploid,auto,27378
Haploid,auto,58710
Haploid,auto,51786
Haploid,auto,29560
Haploid,auto,64406
Haploid,auto,30380
Haploid,auto,38358
Haploid,auto,56001
Haploid,auto,37620
Haploid,auto,20417
Haploid,auto,56490
Haploid,auto,64176
Haploid,auto,51121
Haploid,auto,35303
Haploid,auto,37976
Haploid,auto,93776
Haploid,auto,45026
Haploid,auto,16866
Haploid,auto,35924
Haploid,auto,63011
Haploid,auto,45726
Haploid,auto,52763
Haploid,auto,84185
Haploid,auto,88350
Haploid,auto,62342
Haploid,auto,53029
Haploid,auto,39090
Haploid,auto,37176
Haploid,auto,84699
Haploid,auto,45057
Haploid,auto,66581
Haploid,auto,22831
Haploid,auto,45581
Haploid,auto,75698
